index,source_node,target_node,weight,day
1017,223,1035,475000.0,179
1018,235,1115,134600.0,179
1019,21,1073,341867.68,180
1020,21,1073,634926.0,180
1021,87,1776,270900.0,180
1022,206,449,563000.75,180
1023,206,449,895248.0,180
1024,206,1393,885035.53,180
1025,206,1393,849995.64,180
1026,218,873,896760.0,180
1027,19,2057,2998916.47,183
1028,101,606,5004119.27,183
1029,101,763,3511000.0,183
1030,101,2106,1098180.0,183
1031,101,2106,1502133.55,183
1032,101,2106,1501500.0,183
1033,103,1656,861403.35,183
1034,111,587,719335.0,183
1035,111,1213,505811.5,183
1036,111,2357,484884.0,183
1037,167,783,2760000.0,183
1038,213,1117,382271.0,183
1039,237,1776,499990.0,183
1040,255,934,1123386.0,183
1041,256,2027,398776.93,183
1042,275,603,570625.0,183
1043,295,1243,314750.0,183
1044,295,1243,136375.0,183
1045,337,1052,539800.0,183
1046,337,1307,527800.0,183
1047,10,707,280070.0,184
1048,227,1598,99999.2,184
1049,313,987,414266.0,184
1050,313,987,751899.0,184
1051,313,987,604020.0,184
1052,313,987,528818.0,184
1053,313,2043,321692.0,184
1054,313,2043,398959.0,184
1055,14,1153,1197999.97,185
1056,84,600,310000.0,185
1057,84,600,310000.0,185
1058,84,620,310000.0,185
1059,84,620,210000.0,185
1060,127,548,455000.0,185
1061,127,548,295000.0,185
1062,214,843,888440.0,185
1063,307,641,862728.04,185
1064,326,708,509999.92,185
1065,46,473,859430.0,186
1066,46,820,296550.0,186
1067,46,952,752000.0,186
1068,78,1374,609418.55,186
1069,78,1423,650000.0,186
1070,121,1678,399950.0,186
1071,154,1440,899661.57,186
1072,278,528,344873.73,186
1073,278,1034,504875.0,186
1074,302,1923,542621.22,186
1075,307,641,681101.77,186
1076,307,641,603766.58,186
1077,318,410,300000.0,186
1078,325,1238,899500.0,186
1079,325,1238,826500.0,186
1080,84,1151,299950.0,187
1081,21,1954,3193000.0,187
1082,21,2366,1391000.0,187
1083,21,2366,893000.0,187
1084,113,523,1194910.2,187
1085,113,1668,1194927.44,187
1086,147,1342,176800.0,187
1087,147,1419,544700.0,187
1088,177,683,263690.0,187
1089,214,519,169142.74,187
1090,214,1006,226500.0,187
1091,214,1646,834276.23,187
1092,214,1646,600000.0,187
1093,242,1263,488236.6,187
1094,258,992,717000.0,187
1095,258,1093,117500.0,187
1096,258,1865,598210.9,187
1097,108,1004,364903.3,190
1098,110,1478,867669.85,190
1099,116,1729,783500.0,190
1100,116,1813,896999.9,190
1101,164,470,399676.4,190
1102,237,672,400564.25,190
1103,241,1130,885400.0,190
1104,334,371,149500.0,190
1105,334,447,251300.0,190
1106,334,1098,351250.0,190
1107,334,1098,251300.0,190
1108,46,497,1986439.99,191
1109,86,710,100000.0,191
1110,86,1814,94521.54,191
1111,94,1274,281362.8,191
1112,96,391,884500.0,191
1113,96,730,899800.0,191
1114,96,803,412000.0,191
1115,96,1198,894500.0,191
1116,103,773,899500.0,191
1117,103,907,798542.0,191
1118,103,1656,761455.0,191
1119,114,797,536847.0,191
1120,195,528,410890.0,191
1121,195,528,310900.0,191
1122,195,1034,260922.0,191
1123,195,1034,411095.0,191
1124,213,875,420000.0,191
1125,213,945,583826.45,191
1126,213,1093,435075.0,191
1127,213,1178,501499.5,191
1128,213,1231,451000.0,191
1129,214,360,126017.0,191
1130,214,675,405390.0,191
1131,214,726,202370.0,191
1132,214,1646,895632.0,191
1133,214,2039,890000.0,191
1134,235,1103,384350.0,191
1135,254,639,349500.0,191
1136,254,1255,317668.0,191
1137,255,934,948600.0,191
1138,258,1257,626000.0,191
1139,258,1281,300300.0,191
1140,334,1052,301850.0,191
1141,84,600,705000.0,192
1142,84,2135,655000.0,192
1143,56,486,178000.0,192
1144,56,1052,405695.0,192
1145,56,1497,354615.0,192
1146,56,1497,406720.0,192
1147,87,523,223410.5,192
1148,87,523,770060.0,192
1149,202,708,199974.0,192
1150,226,832,699850.0,192
1151,285,1839,310941.0,192
1152,84,468,169994.8,193
1153,86,710,100000.0,193
1154,95,1128,999987.0,193
1155,95,1512,224830.0,193
1156,95,1512,229000.0,193
1157,124,763,430400.0,193
1158,147,1151,374950.0,193
1159,222,1179,174975.0,193
1160,224,2104,795525.0,193
1161,244,734,593900.0,193
1162,244,2350,593000.0,193
1163,256,1551,1715000.0,193
1164,262,716,458371.0,193
1165,287,840,851000.0,193
1166,331,451,225000.0,193
1167,331,1179,249975.0,193
1168,94,787,399897.0,194
1169,94,787,339850.0,194
1170,94,1450,580000.0,194
1171,139,606,2499668.86,194
1172,177,1594,269500.0,194
1173,206,1283,569799.75,194
1174,206,1283,341955.2,194
1175,285,865,134648.64,194
1176,285,1166,154520.0,194
1177,308,982,7082500.0,194
1178,84,1050,409239.25,197
1179,56,1415,352941.42,197
1180,56,1450,241500.0,197
1181,87,820,741000.0,197
1182,96,803,1001300.0,197
1183,96,803,2001420.0,197
1184,96,1052,2005300.0,197
1185,96,1052,1005225.0,197
1186,96,1098,1068400.0,197
1187,96,1307,1068610.0,197
1188,164,1179,581180.0,197
1189,164,1974,170700.0,197
1190,186,1539,4697732.04,197
1191,235,755,175466.6,197
1192,239,2149,673605.0,197
1193,241,352,2106000.0,197
1194,241,2366,5343000.0,197
1195,255,515,950000.0,197
1196,273,525,779872.5,197
1197,273,641,518800.86,197
1198,273,2405,768880.0,197
1199,273,2405,768880.0,197
1200,337,803,520000.0,197
1201,337,803,520000.0,197
1202,84,578,837475.5,198
1203,49,1052,414700.0,198
1204,49,1052,636800.0,198
1205,139,1993,347500.0,198
1206,235,377,346985.0,198
1207,241,1739,895920.0,198
1208,255,973,928000.0,198
1209,280,583,766218.75,198
1210,280,1296,898142.8,198
1211,307,1468,899808.35,198
1212,313,839,323666.2,198
1213,313,987,260000.0,198
1214,64,414,392669.0,199
1215,68,859,173000.0,199
1216,92,833,514426.44,199
1217,92,833,514426.44,199
1218,92,1152,513000.0,199
1219,92,1152,513000.0,199
1220,92,1152,513000.0,199
1221,92,1282,463863.0,199
1222,92,1296,198000.0,199
1223,142,828,308798.0,199
1224,142,828,199716.6,199
1225,143,1052,606700.0,199
1226,143,1052,625300.0,199
1227,195,1437,510057.81,199
1228,195,1437,358599.37,199
1229,195,1437,359621.2,199
1230,195,1437,260442.95,199
1231,195,1437,410193.79,199
1232,330,701,298500.0,199
1233,330,701,264000.0,199
1234,333,366,135920.0,199
1235,63,1052,856500.0,200
1236,94,345,357005.0,200
1237,117,350,874336.56,200
1238,117,493,867150.0,200
1239,117,612,891877.3,200
1240,117,788,849415.86,200
1241,117,882,893190.0,200
1242,117,1058,891000.0,200
1243,117,1450,833019.6,200
1244,117,1553,890388.0,200
1245,117,1985,889199.4,200
1246,117,2431,892080.0,200
1247,136,973,500000.0,200
1248,138,672,399999.14,200
1249,138,1967,149995.0,200
1250,138,1967,149990.0,200
1251,139,430,286500.0,200
1252,139,1702,500080.47,200
1253,141,1730,1498950.25,200
1254,168,1579,866550.2,200
1255,222,1179,124950.0,200
1256,223,2028,819000.0,200
1257,235,1074,255874.7,200
1258,280,1307,674816.25,200
1259,284,689,665000.0,200
1260,295,976,352000.0,200
1261,314,1425,231000.0,200
1262,334,1017,201350.0,200
1263,334,1393,468900.0,200
1264,334,1393,201200.0,200
1265,335,451,284000.0,200
1266,82,617,348903.5,201
1267,103,906,589489.56,201
1268,103,906,499491.99,201
1269,103,1279,499500.0,201
1270,103,1621,499980.0,201
1271,103,2169,709500.0,201
1272,142,1658,1446964.75,201
1273,142,1658,1138136.75,201
1274,167,734,445000.0,201
1275,167,1247,459890.0,201
1276,168,787,362264.24,201
1277,211,809,211800.0,201
1278,249,2417,1850501.24,201
1279,310,1200,696640.0,201
1280,310,1865,359500.0,201
1281,127,1148,575557.24,204
1282,140,531,233033.97,204
1283,140,531,284773.84,204
1284,140,787,255804.7,204
1285,156,733,243500.0,204
1286,157,1098,901500.0,204
1287,157,2419,901100.0,204
1288,183,2048,583400.0,204
1289,186,758,1179460.48,204
1290,189,672,284895.58,204
1291,189,1078,212000.0,204
1292,189,1756,214929.39,204
1293,189,1756,239935.63,204
1294,206,1393,892006.53,204
1295,219,1788,549000.0,204
1296,222,1179,149900.0,204
1297,237,822,164452.0,204
1298,237,1373,498494.92,204
1299,272,873,899000.0,204
1300,278,1034,694885.0,204
1301,340,655,1663734.0,204
1302,340,1452,1116826.0,204
1303,6,763,849649.0,205
1304,6,2442,899531.5,205
1305,49,1052,514800.0,205
1306,49,1307,375166.76,205
1307,49,1497,375500.0,205
1308,95,977,249654.75,205
1309,98,368,869625.7,205
1310,98,546,493000.0,205
1311,154,491,897015.0,205
1312,154,1440,899433.21,205
1313,156,733,1975000.0,205
1314,158,1202,90000.0,205
1315,162,1231,1010000.0,205
1316,189,672,234909.2,205
1317,189,672,269990.81,205
1318,189,1756,214861.98,205
1319,189,1756,214889.5,205
1320,199,1529,338219.86,205
1321,199,1529,844685.5,205
1322,199,2405,804562.04,205
1323,199,2405,804562.04,205
1324,199,2405,804562.04,205
1325,199,2405,804562.04,205
1326,222,681,587607.71,205
1327,222,1031,759499.51,205
1328,241,716,591500.0,205
1329,241,750,842000.0,205
1330,247,672,200891.6,205
1331,257,407,256231.31,205
1332,310,1065,1138621.08,205
1333,332,344,229795.61,205
1334,337,650,580000.0,205
1335,84,1916,327797.0,206
1336,189,609,170106.0,206
1337,189,672,234948.3,206
1338,189,672,350988.2,206
1339,189,1078,238500.0,206
1340,189,1078,237900.0,206
1341,189,1078,122000.0,206
1342,189,1442,283000.0,206
1343,210,1150,618201.0,206
1344,210,1545,897450.0,206
1345,210,2050,427999.19,206
1346,223,1960,500000.0,206
1347,294,639,429500.0,206
1348,294,1486,296965.0,206
1349,316,1389,599850.0,206
1350,316,1389,549900.0,206
1351,316,2104,599900.0,206
1352,316,2113,149693.0,206
1353,64,562,2300000.0,207
1354,89,661,4510000.0,207
1355,89,1954,1349000.0,207
1356,130,1439,898550.0,207
1357,130,1439,549800.0,207
1358,130,1439,897500.0,207
1359,130,1439,400000.0,207
1360,244,1213,609985.0,207
1361,244,1940,358442.0,207
1362,244,2011,126900.0,207
1363,247,1247,898600.0,207
1364,20,548,839764.0,208
1365,20,797,829396.0,208
1366,20,1362,501000.0,208
1367,84,652,199940.0,208
1368,167,1474,1125000.0,208
1369,167,1549,436000.0,208
1370,172,1615,297400.0,208
1371,172,1630,754731.89,208
1372,181,972,739500.0,208
1373,260,839,870000.0,208
1374,283,779,410105.0,208
1375,309,523,898987.5,208
1376,324,820,247500.0,208
1377,324,820,233950.0,208
1378,324,820,898600.0,208
1379,324,972,262950.0,208
1380,324,1200,248618.0,208
1381,324,1200,519654.8,208
1382,324,1345,354000.0,208
1383,324,1433,683420.0,208
1384,324,1684,334300.0,208
1385,337,1393,619500.0,208
1386,324,523,842950.0,209
1387,324,1433,771675.0,209
1388,20,790,806000.0,211
1389,20,2419,710000.0,211
1390,84,1130,199900.0,211
1391,47,1045,309790.59,211
1392,68,1093,200000.0,211
1393,87,2372,740000.0,211
1394,230,639,284127.6,211
1395,230,639,606514.03,211
1396,294,1738,591502.99,211
1397,339,1153,235000.0,211
1398,6,996,699741.3,212
1399,6,1646,882716.4,212
1400,84,634,527246.71,212
1401,84,790,124980.0,212
1402,72,687,149725.0,212
1403,73,754,825345.0,212
1404,91,1232,602600.0,212
1405,103,773,1091000.0,212
1406,103,1529,598612.96,212
1407,103,2169,374800.0,212
1408,116,1176,856364.8,212
1409,116,1656,1683704.39,212
1410,116,1729,1339647.02,212
1411,123,1474,316000.0,212
1412,123,1615,300060.48,212
1413,210,1615,668028.6,212
1414,325,740,962571.0,212
1415,325,1238,1276500.0,212
1416,68,1044,158000.0,213
1417,108,638,170000.0,213
1418,130,1439,274940.0,213
1419,156,1554,898994.0,213
1420,216,457,2000000.0,213
1421,230,639,375024.52,213
1422,244,510,967400.0,213
1423,244,1457,1160000.0,213
1424,247,530,898500.0,213
1425,261,2366,5545000.0,213
1426,274,1658,815857.01,213
1427,306,1238,1498785.0,213
1428,315,1387,281008.85,213
1429,333,432,186990.1,213
1430,84,476,119915.0,214
1431,84,776,298000.0,214
1432,51,662,385550.0,214
1433,51,662,205699.95,214
1434,54,2404,518400.68,214
1435,64,1389,2115300.0,214
1436,78,716,1611800.0,214
1437,93,923,198990.0,214
1438,93,923,199410.0,214
1439,137,578,549905.96,214
1440,137,1514,878029.61,214
1441,138,2047,416950.5,214
1442,153,1474,899500.0,214
1443,163,2404,1667818.0,214
1444,163,2404,2173514.6,214
1445,186,758,464133.6,214
1446,247,1554,589493.0,214
1447,329,1409,320000.83,214
1448,329,1640,192700.6,214
1449,7,1651,685426.07,215
1450,42,372,161300.0,215
1451,42,512,720000.0,215
1452,71,1190,343334.0,215
1453,116,758,1271812.94,215
1454,116,1729,1126330.79,215
1455,116,1813,1512356.28,215
1456,161,1247,310000.0,215
1457,161,1848,410000.0,215
1458,161,1848,410000.0,215
1459,161,1848,410000.0,215
1460,161,1959,610000.0,215
1461,163,1579,1506000.0,215
1462,222,633,671670.41,215
1463,252,1286,460000.0,215
1464,271,910,780800.0,215
1465,289,1285,310485.5,215
1466,289,1378,837591.82,215
1467,329,934,393000.0,215
1468,121,1386,715000.0,216
1469,121,1386,635000.0,216
1470,121,1386,365000.0,216
1471,121,1678,299950.0,216
1472,121,1678,818950.02,216
1473,10,1980,298870.0,218
1474,84,2444,206500.0,218
1475,21,2366,2755000.0,218
1476,43,2104,474750.0,218
1477,67,1693,731361.8,218
1478,67,1780,1244809.51,218
1479,67,1806,664800.0,218
1480,71,647,590272.0,218
1481,71,763,647806.0,218
1482,94,1927,185522.47,218
1483,123,737,249300.0,218
1484,133,372,549500.0,218
1485,137,1907,448820.9,218
1486,161,1208,410000.0,218
1487,161,1208,510000.0,218
1488,161,1208,410000.0,218
1489,161,1208,410000.0,218
1490,161,2404,510000.0,218
1491,174,1354,284538.86,218
1492,196,765,300000.0,218
1493,196,765,200000.0,218
1494,196,765,200000.0,218
1495,196,765,350000.0,218
1496,196,765,650000.0,218
1497,196,2366,500000.0,218
1498,232,2406,243450.0,218
1499,257,448,827237.5,218
1500,257,828,391145.75,218
1501,257,1775,1060220.5,218
1502,258,859,687500.0,218
1503,258,1014,399500.0,218
1504,258,1014,699500.0,218
1505,258,1389,699500.0,218
1506,258,2349,887000.0,218
1507,268,773,499966.6,218
1508,299,1596,505700.0,218
1509,299,1596,405702.5,218
1510,299,1596,605850.0,218
1511,84,953,199995.0,219
1512,84,1591,324950.0,219
1513,84,1543,594900.0,219
1514,84,1916,117421.57,219
1515,84,487,898900.0,219
1516,21,689,514832.35,219
1517,21,828,325875.06,219
1518,21,828,342416.21,219
1519,21,1658,519855.2,219
1520,21,1658,509788.05,219
1521,21,1990,435000.0,219
1522,56,1055,417997.55,219
1523,56,1055,661545.05,219
1524,67,763,460600.0,219
1525,67,1806,233375.0,219
1526,137,448,874012.7,219
1527,137,2129,821428.57,219
1528,177,1035,878000.0,219
1529,177,1090,692000.0,219
1530,177,1319,455577.0,219
1531,194,767,308000.0,219
1532,194,932,804000.0,219
1533,194,932,804000.0,219
1534,194,932,549000.0,219
1535,201,913,1244000.0,219
1536,201,2048,1075000.0,219
1537,209,1171,2416775.0,219
1538,237,530,375186.25,219
1539,244,734,2010200.0,219
1540,255,1210,559750.0,219
1541,256,1352,542000.0,219
1542,258,875,580800.0,219
1543,258,1083,349660.0,219
1544,258,1237,408600.0,219
1545,274,828,1470269.06,219
1546,290,953,428021.0,219
1547,290,1332,166000.0,219
1548,319,1017,893364.83,219
1549,11,662,343700.64,220
1550,11,662,899862.1,220
1551,11,662,899451.84,220
1552,84,2444,340000.0,220
1553,86,1320,633183.25,220
1554,105,1212,479450.0,220
1555,105,1212,222000.0,220
1556,105,1212,227000.0,220
1557,105,1269,792250.0,220
1558,105,1269,210000.0,220
1559,105,1269,783500.0,220
1560,105,1269,306000.0,220
1561,105,1269,302600.0,220
1562,122,1668,810927.44,220
1563,123,1630,299100.0,220
1564,129,936,450000.0,220
1565,142,1391,122900.0,220
1566,167,952,888700.0,220
1567,171,1591,204950.01,220
1568,180,676,409708.29,220
1569,180,676,318781.11,220
1570,180,1615,184000.0,220
1571,196,2366,1400000.0,220
1572,239,972,499500.0,220
1573,239,1319,514000.01,220
1574,247,1247,681000.0,220
1575,247,1587,500000.0,220
1576,258,1074,799000.0,220
1577,289,947,280000.0,220
1578,289,947,755000.0,220
1579,314,1425,886137.5,220
1580,330,977,291924.5,220
1581,94,1927,470069.92,221
1582,128,562,449750.0,221
1583,128,820,535000.0,221
1584,128,2349,374400.0,221
1585,128,2372,615000.0,221
1586,138,1011,309300.0,221
1587,138,1011,309500.0,221
1588,138,1559,310000.0,221
1589,138,1559,310000.0,221
1590,138,2372,309580.18,221
1591,138,2372,309688.4,221
1592,194,767,215000.0,221
1593,219,1579,160000.0,221
1594,219,1579,579500.0,221
1595,224,531,2084378.39,221
1596,224,531,1491801.34,221
1597,232,782,657782.5,221
1598,232,782,657782.5,221
1599,232,2197,235000.0,221
1600,279,779,709807.0,221
1601,289,920,298000.0,221
1602,301,1594,395371.81,221
1603,318,1865,399700.0,221
1604,21,973,600950.0,222
1605,21,1384,847500.0,222
1606,21,1865,601700.0,222
1607,84,1130,1332300.0,222
1608,84,1095,696294.75,222
1609,50,1263,530000.0,222
1610,215,1619,500000.0,222
1611,237,672,360719.48,222
1612,239,955,900000.0,222
1613,263,2369,855000.0,222
1614,273,641,1317279.92,222
1615,299,1596,546800.0,222
1616,313,1693,672880.0,222
1617,313,1693,319466.0,222
1618,84,2139,5000000.0,223
1619,84,2141,5000000.0,223
1620,62,672,899442.0,225
1621,62,783,2164950.0,225
1622,62,2404,525289.25,225
1623,66,1153,393760.0,225
1624,66,1518,400000.0,225
1625,66,2361,297000.0,225
1626,116,758,1102500.88,225
1627,140,531,1595321.37,225
1628,166,1269,499676.5,225
1629,186,1282,740152.78,225
1630,186,2046,2063500.0,225
1631,257,2143,895000.0,225
1632,272,873,2614300.0,225
1633,307,641,5377503.6,225
1634,335,1470,179000.0,225
1635,8,389,609521.72,226
1636,43,572,350000.0,226
1637,50,1212,598718.0,226
1638,50,1269,899584.6,226
1639,92,833,898927.15,226
1640,116,907,334784.0,226
1641,116,1468,868792.0,226
1642,132,1607,479795.0,226
1643,161,620,410000.0,226
1644,161,936,410000.0,226
1645,161,1848,510000.0,226
1646,161,1959,410000.0,226
1647,213,755,272556.21,226
1648,254,1473,3211856.88,226
1649,272,1277,662230.0,226
1650,288,805,200000.0,226
1651,307,641,2741904.11,226
1652,329,873,691000.0,226
1653,329,873,398000.0,226
1654,103,376,738000.0,227
1655,103,773,228000.0,227
1656,103,773,811000.0,227
1657,103,2169,738000.0,227
1658,154,1004,399850.49,227
1659,154,1440,568767.09,227
1660,161,620,510000.0,227
1661,161,936,510000.0,227
1662,161,936,510000.0,227
1663,161,1247,510000.0,227
1664,186,1545,797514.3,227
1665,190,761,189800.0,227
1666,198,655,517380.0,227
1667,232,2197,496750.0,227
1668,232,2197,397350.0,227
1669,238,1208,800000.0,227
1670,273,758,1168265.99,227
1671,273,1190,561130.0,227
1672,286,1425,1414945.0,227
1673,288,1437,520000.0,227
1674,288,1437,325000.0,227
1675,295,1014,359000.0,227
1676,295,1153,615000.0,227
1677,295,2048,350000.0,227
1678,327,783,601875.0,227
1679,327,1112,202423.2,227
1680,327,1112,301583.0,227
1681,327,2361,202946.48,227
1682,327,2361,101747.8,227
1683,327,2361,101600.0,227
1684,21,642,499500.0,228
1685,81,487,501980.0,228
1686,81,832,500000.0,228
1687,103,907,582460.0,228
1688,139,430,975000.0,228
1689,144,1852,389535.34,228
1690,144,2401,789024.8,228
1691,156,1913,143500.0,228
1692,166,1212,537840.0,228
1693,166,1212,847625.0,228
1694,168,2124,999183.84,228
1695,169,761,399858.39,228
1696,186,758,476830.42,228
1697,186,1545,733075.45,228
1698,223,851,1337341.25,228
1699,223,1090,1343922.1,228
1700,235,562,549700.0,228
1701,235,2104,499710.0,228
1702,288,1437,723000.0,228
1703,302,1012,499856.17,228
1704,302,1923,519285.21,228
1705,335,932,1900000.0,228
1706,335,1470,2090000.0,228
1707,10,2050,299707.75,229
1708,21,562,501790.0,229
1709,156,1076,498800.0,229
1710,156,1076,399200.0,229
1711,199,2395,635116.6,229
1712,206,2126,300000.0,229
1713,206,2127,200000.0,229
1714,206,2141,900000.0,229
1715,219,1579,1784000.0,229
1716,222,398,1034794.95,229
1717,222,633,3422850.0,229
1718,222,681,2528314.14,229
1719,230,531,1954576.58,229
1720,234,1545,639495.73,229
1721,267,1410,413177.0,229
1722,288,1452,723000.0,229
1723,310,1060,1156380.0,229
1724,232,419,399895.32,231
1725,232,419,399895.32,231
1726,232,419,399895.32,231
1727,15,536,345000.0,232
1728,15,536,448000.0,232
1729,15,536,448000.0,232
1730,15,752,132500.0,232
1731,15,752,176000.0,232
1732,15,752,141000.0,232
1733,15,752,585000.0,232
1734,15,1589,446040.0,232
1735,46,820,731500.0,232
1736,55,907,831792.02,232
1737,104,473,642000.0,232
1738,104,500,451388.0,232
1739,104,791,355162.0,232
1740,104,1078,547000.0,232
1741,123,639,1115000.0,232
1742,186,2200,633000.0,232
1743,230,531,891056.0,232
1744,237,672,305824.45,232
1745,279,596,561537.5,232
1746,279,639,559463.0,232
1747,279,1585,395550.0,232
1748,283,1585,1653250.0,232
1749,288,455,715000.0,232
